USD_RUB;EUR_RUB;GBP_RUB
27.0000008291718;34.6729293209737;50.8172842470922
27.0000004145859;34.48580635797;50.3634492023019
27.0000002072929;34.5697028062291;50.3456719582989
27.0000001036465;34.4865068732851;50.189435105065
27.0000000518232;34.567517936977;50.3092613248464
27.0000000259116;34.3143309887035;50.276601167039
27.0000000129558;34.3261093227461;50.2299606315666
27.0000000064779;34.3350345566984;50.0248351867623
27.0000000032389;34.2459941655718;50.1421527976898
27.0000000016195;34.3042278734566;50.114914732016
27.0000000008097;34.4024710656443;50.2002935712484
27.0000000004049;34.3769477640846;50.2631671093433
27.0000000002024;34.3338509001165;50.2884184397584
27.0000000001012;34.3198685075908;50.2303433784968
27.0000000000506;34.3345238116638;50.4625021616535
27.0000000000253;34.205577969658;50.2369609710216
27.0000000000127;34.1224012025814;50.1004131957607
27.0000000000063;34.3502807698583;50.5088786687239
